Source?,Date (MSM time) (MM/DD/YYYY),Time since reset (HH:MM:SS),"Day? (Local, 6am-8pm)","Night? (Local, 6am-8pm)",Torches Lit,Island,Titan skin?,Parent 1 Species,Parent 1 Level,Parent 2 Species,Parent 2 Level,Result Monster
rally.,9/20/2025,,False,False,0.0,M Air,False,Riff,15,Drumpler,15,Drumpler
rally.,9/21/2025,,False,True,0.0,M Bone,False,Plinkajou,15,Withur,15,Withur
rally.,9/21/2025,,False,False,0.0,M Air,False,Riff,15,Drumpler,15,Drumpler
rally.,9/21/2025,,False,False,0.0,M Earth,False,Quarrister,15,Drumpler,15,Drumpler
rally.,9/21/2025,,False,False,0.0,Air,False,Riff,15,Drumpler,15,Drumpler
rally.,9/21/2025,,False,False,0.0,Air,False,Riff,15,Drumpler,15,Drumpler
rally.,9/21/2025,,False,False,0.0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
rally.,9/21/2025,,False,False,0.0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
rally.,9/21/2025,,False,False,0.0,Shugabush,False,Shugabush,15,Oaktopus,15,Shugajo
rally.,9/21/2025,,False,False,0.0,Faerie,False,Pladdie,15,Rare Kayna,15,Kayna
rally.,9/21/2025,,False,False,0.0,Faerie,False,Pladdie,15,Rare Kayna,15,Kayna
rally.,9/21/2025,,False,False,0.0,Sanctum,False,Larvaluss,20,Fluoress,20,Larvaluss
rally.,9/21/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/21/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Stogg
rally.,9/21/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/21/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/21/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/21/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/21/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/21/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Stogg
rally.,9/21/2025,,False,False,0.0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
rally.,9/21/2025,,False,False,0.0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
rally.,9/21/2025,,False,False,0.0,Bone,False,Stogg,15,Rare Noggin,15,Stogg
rally.,9/21/2025,,False,False,0.0,Bone,False,Stogg,15,Rare Noggin,15,Stogg
rally.,9/21/2025,,False,False,0.0,M Earth,False,Quarrister,15,Drumpler,15,Drumpler
rally.,9/21/2025,,False,False,0.0,M Air,False,Riff,15,Drumpler,15,Drumpler
rally.,9/21/2025,,False,False,0.0,Air,False,Riff,15,Drumpler,15,Drumpler
rally.,9/21/2025,,False,False,0.0,Air,False,Riff,15,Drumpler,15,Drumpler
rally.,9/21/2025,,False,False,0.0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
rally.,9/21/2025,,False,False,0.0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
rally.,9/21/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/21/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Stogg
rally.,9/21/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/21/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/21/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/21/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/21/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/21/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/21/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Stogg
rally.,9/21/2025,,False,False,0.0,Oasis,False,Whaddle,16,Woolabee,15,Whaddle
rally.,9/21/2025,,False,False,0.0,Oasis,False,Whaddle,16,Woolabee,15,Woolabee
rally.,9/21/2025,,False,False,0.0,Faerie,False,Pladdie,15,Rare Kayna,15,Kayna
rally.,9/21/2025,,False,False,0.0,Faerie,False,Pladdie,15,Rare Kayna,15,Kayna
rally.,9/21/2025,,False,False,0.0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
rally.,9/21/2025,,False,False,0.0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
rally.,9/21/2025,,False,False,0.0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
rally.,9/21/2025,,False,False,0.0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
rally.,9/21/2025,,False,False,0.0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
rally.,9/21/2025,,False,False,0.0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
rally.,9/21/2025,,False,False,0.0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
rally.,9/21/2025,,False,False,0.0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
rally.,9/21/2025,,False,False,0.0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
rally.,9/21/2025,,False,False,0.0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
rally.,9/21/2025,,False,False,0.0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
rally.,9/21/2025,,False,False,0.0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
rally.,9/21/2025,,False,False,0.0,Bone,False,Stogg,15,Rare Noggin,15,Stogg
rally.,9/21/2025,,False,False,0.0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
rally.,9/21/2025,,False,False,0.0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
rally.,9/21/2025,,False,False,0.0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
rally.,9/21/2025,,False,False,0.0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
rally.,9/21/2025,,False,False,0.0,Bone,False,Stogg,15,Rare Noggin,15,Stogg
rally.,9/21/2025,,False,False,0.0,Sanctum,False,Larvaluss,20,Fluoress,20,Larvaluss
rally.,9/22/2025,,False,False,0.0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
rally.,9/22/2025,,False,False,0.0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
rally.,9/22/2025,,False,False,0.0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
rally.,9/22/2025,,False,False,0.0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
rally.,9/22/2025,,False,False,0.0,Bone,False,Stogg,15,Rare Noggin,15,Stogg
rally.,9/22/2025,,False,False,0.0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
rally.,9/22/2025,,False,False,0.0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
rally.,9/22/2025,,False,False,0.0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
rally.,9/22/2025,,False,False,0.0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
rally.,9/22/2025,,False,False,0.0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
rally.,9/22/2025,,False,False,0.0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
rally.,9/22/2025,,False,False,0.0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
rally.,9/22/2025,,False,False,0.0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
rally.,9/22/2025,,False,False,0.0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
rally.,9/22/2025,,False,False,0.0,Bone,False,Stogg,15,Rare Noggin,15,Rare Stogg
rally.,9/22/2025,,False,False,0.0,Faerie,False,Pladdie,15,Rare Kayna,15,Kayna
rally.,9/22/2025,,False,False,0.0,Faerie,False,Pladdie,15,Rare Kayna,15,Kayna
rally.,9/22/2025,,False,False,0.0,Oasis,False,Whaddle,16,Woolabee,15,Woolabee
rally.,9/22/2025,,False,False,0.0,Oasis,False,Whaddle,16,Woolabee,15,Rare Tweedle
rally.,9/22/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/22/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/22/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/22/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/22/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/22/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/22/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Stogg
rally.,9/22/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/22/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/22/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/22/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Stogg
rally.,9/22/2025,,False,False,0.0,Shugabush,False,Shugabush,15,Oaktopus,15,Shugabush
rally.,9/22/2025,,False,False,0.0,Shugabush,False,Shugabush,15,Oaktopus,15,Shugajo
rally.,9/22/2025,,False,False,0.0,Earth,False,Quarrister,15,Drumpler,15,Epic Mammott
rally.,9/22/2025,,False,False,0.0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
rally.,9/22/2025,,False,False,0.0,Air,False,Riff,15,Drumpler,15,Drumpler
rally.,9/22/2025,,False,False,0.0,Air,False,Riff,15,Drumpler,15,Drumpler
rally.,9/22/2025,,False,False,0.0,M Air,False,Riff,15,Drumpler,15,Drumpler
rally.,9/22/2025,,False,False,0.0,M Earth,False,Quarrister,15,Drumpler,15,Drumpler
rally.,9/22/2025,,False,False,0.0,Sanctum,False,Larvaluss,20,Fluoress,20,Enchantling
rally.,9/22/2025,,False,False,0.0,Sanctum,False,Larvaluss,20,Fluoress,20,Enchantling
rally.,9/22/2025,,False,False,0.0,M Water,False,Shellbeat,15,Scups,15,Scups
rally.,9/22/2025,,False,False,0.0,M Plant,False,Entbrat,15,Clamble,15,Clamble
rally.,9/23/2025,,False,False,0.0,M Air,False,Riff,15,T-Rox,15,T-Rox
rally.,9/23/2025,,False,False,0.0,M Water,False,Shellbeat,15,Reedling,15,Rare Reedling
rally.,9/23/2025,,False,False,0.0,M Earth,False,Quarrister,15,PomPom,15,PomPom
rally.,9/23/2025,,False,True,0.0,M Bone,False,Plinkajou,15,Withur,15,Withur
rally.,9/23/2025,,False,False,0.0,Air,False,Riff,15,Rare Cybop,15,Cybop
rally.,9/23/2025,,False,False,0.0,Air,False,Riff,15,Rare Cybop,15,Epic Tweedle
rally.,9/23/2025,,False,False,0.0,Water,False,Shellbeat,15,Pummel,15,Pummel
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Stogg
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Stogg
rally.,9/23/2025,,False,False,0.0,Faerie,False,Pladdie,15,Rare Kayna,15,Kayna
rally.,9/23/2025,,False,False,0.0,Faerie,False,Pladdie,15,Rare Kayna,15,Kayna
rally.,9/23/2025,,False,False,0.0,Air,False,Riff,15,Rare Cybop,15,Epic Tweedle
rally.,9/23/2025,,False,False,0.0,Air,False,Riff,15,Rare Cybop,15,Cybop
rally.,9/23/2025,,False,False,0.0,Water,False,Shellbeat,15,Cybop,15,Cybop
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Stogg
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/23/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Stogg
rally.,9/23/2025,,False,False,0.0,Oasis,False,Whaddle,16,Woolabee,15,Whaddle
rally.,9/23/2025,,False,False,0.0,Oasis,False,Whaddle,16,Woolabee,15,Woolabee
rally.,9/23/2025,,False,False,0.0,Faerie,False,Pladdie,15,Rare Kayna,15,Kayna
rally.,9/23/2025,,False,False,0.0,Faerie,False,Pladdie,15,Rare Kayna,15,Kayna
rally.,9/23/2025,,True,False,0.0,Bone,False,Plinkajou,15,Uuduk,15,Uuduk
rally.,9/24/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/24/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/24/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/24/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Stogg
rally.,9/24/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Noggin
rally.,9/24/2025,,False,False,0.0,Haven,False,Stogg,15,Noggin,15,Stogg
rally.,9/24/2025,,False,False,0.0,Bone,False,Plinkajou,15,Rare Fwog,15,Plinkajou
rally.,9/24/2025,,False,False,0.0,Bone,False,Plinkajou,15,Rare Fwog,15,Fwog
rally.,9/24/2025,,False,False,0.0,Bone,False,Plinkajou,15,Rare Fwog,15,Fwog
rally.,9/24/2025,,False,False,0.0,Bone,False,Plinkajou,15,Rare Fwog,15,Rare Fwog
rally.,9/24/2025,,False,False,0.0,Bone,False,Plinkajou,15,Rare Fwog,15,Fwog
rally.,9/24/2025,,False,True,0.0,M Bone,False,Plinkajou,15,Withur,15,Withur
rally.,9/24/2025,,False,False,0.0,Bone,False,Plinkajou,15,Rare Fwog,15,Rare Fwog
rally.,9/24/2025,,False,False,0.0,Bone,False,Plinkajou,15,Rare Fwog,15,Fwog
rally.,9/24/2025,,False,False,0.0,Bone,False,Plinkajou,15,Rare Fwog,15,Plinkajou
rally.,9/25/2025,,False,False,0.0,Oasis,False,Whaddle,16,Woolabee,15,Whaddle
rally.,9/25/2025,,False,False,0.0,Oasis,False,Whaddle,16,Woolabee,15,Woolabee
rally.,9/25/2025,,False,False,0.0,Haven,False,Tring,15,Repatillo,15,Repatillo
rally.,9/25/2025,,False,False,0.0,Haven,False,Tring,15,Repatillo,15,Repatillo
rally.,9/25/2025,,False,False,0.0,Bone,False,Plinkajou,15,Rare Fwog,15,Plinkajou
rally.,9/25/2025,,False,False,0.0,Bone,False,Plinkajou,15,Rare Fwog,15,Plinkajou
rally.,9/25/2025,,False,False,0.0,M Bone,False,Plinkajou,15,Fwog,15,Fwog
rally.,9/25/2025,,False,False,0.0,M Bone,False,Plinkajou,15,Fwog,15,Plinkajou
rally.,9/25/2025,,False,False,0.0,M Faerie,False,Pladdie,15,Drumpler,15,Pladdie
rally.,9/26/2025,,False,False,0.0,Air,False,Riff,15,Fwog,15,Fwog
rally.,9/26/2025,,False,False,0.0,Air,False,Riff,15,Fwog,15,Fwog
rally.,9/26/2025,,False,False,0.0,Air,False,Riff,15,Fwog,15,Fwog
rally.,9/26/2025,,False,False,0.0,Air,False,Riff,15,Fwog,15,Fwog
rally.,9/26/2025,,False,False,0.0,Air,False,Riff,15,Fwog,15,Riff
rally.,9/26/2025,,False,False,0.0,Air,False,Riff,15,Fwog,15,Fwog
rally.,9/26/2025,,False,False,0.0,Air,False,Riff,15,Fwog,15,Fwog
rally.,9/27/2025,,False,False,0.0,M Faerie,False,Pladdie,15,Drumpler,15,Drumpler
rally.,9/27/2025,,False,False,0.0,M Bone,False,Plinkajou,15,Fwog,15,Plinkajou
rally.,9/27/2025,,False,False,0.0,Air,False,Riff,15,Drumpler,15,Drumpler
rally.,9/27/2025,,False,False,0.0,Air,False,Riff,15,Drumpler,15,Drumpler
rally.,9/27/2025,,False,False,0.0,Earth,False,Reedling,15,PomPom,15,Reedling
rally.,9/27/2025,,False,False,0.0,Earth,False,Reedling,15,PomPom,15,PomPom
rally.,9/27/2025,,False,False,0.0,Haven,False,Tring,15,Floogull,15,Floogull
rally.,9/27/2025,,False,False,0.0,Haven,False,Tring,15,Floogull,15,Floogull
rally.,9/27/2025,,False,False,0.0,Oasis,False,Kayna,15,Glowl,16,Kayna
rally.,9/27/2025,,False,False,0.0,Oasis,False,Kayna,15,Glowl,16,Kayna
rally.,9/27/2025,,False,False,0.0,Faerie,False,Pladdie,15,Stogg,15,Stogg
rally.,9/27/2025,,False,False,0.0,Faerie,False,Pladdie,15,Stogg,15,Stogg
rally.,9/27/2025,,False,False,0.0,Bone,False,Withur,16,Rare Clackula,15,Clackula
rally.,9/27/2025,,False,False,0.0,Bone,False,Withur,16,Rare Clackula,15,Clackula
rally.,9/28/2025,,False,False,0.0,Oasis,False,Kayna,15,Glowl,16,Kayna
rally.,9/28/2025,,False,False,0.0,Oasis,False,Kayna,15,Glowl,16,Kayna
rally.,9/28/2025,,False,False,0.0,Faerie,False,Pladdie,15,Stogg,15,Stogg
rally.,9/28/2025,,False,False,0.0,Faerie,False,Pladdie,15,Stogg,15,Stogg
rally.,9/28/2025,,False,False,0.0,M Faerie,False,Pladdie,15,Drumpler,15,Pladdie
rally.,9/28/2025,,False,False,0.0,Air,False,Riff,15,Drumpler,15,Drumpler
rally.,9/28/2025,,False,False,0.0,Air,False,Riff,15,Drumpler,15,Drumpler
rally.,9/28/2025,,False,False,0.0,Earth,False,Reedling,15,PomPom,15,Reedling
rally.,9/28/2025,,False,False,0.0,Earth,False,Reedling,15,PomPom,15,Rare Noggin
rally.,9/28/2025,,False,False,0.0,Air,False,Riff,15,Drumpler,15,Drumpler
rally.,9/28/2025,,False,False,0.0,Air,False,Riff,15,Drumpler,15,Drumpler
rally.,9/28/2025,,False,False,0.0,Earth,False,Quarrister,15,Cybop,15,Cybop
rally.,9/28/2025,,False,False,0.0,Earth,False,Quarrister,15,Cybop,15,Cybop
rally.,9/28/2025,,False,False,0.0,Haven,False,Rare Kayna,15,Glowl,15,Kayna
rally.,9/28/2025,,False,False,0.0,Haven,False,Rare Kayna,15,Glowl,15,Kayna
rally.,9/28/2025,,False,False,0.0,Oasis,False,Kayna,15,Glowl,16,Kayna
rally.,9/28/2025,,False,False,0.0,Oasis,False,Kayna,15,Glowl,16,Rare Glowl
rally.,9/28/2025,,False,False,0.0,Oasis,False,Kayna,15,Glowl,16,Gobbleygourd
rally.,9/28/2025,,False,False,0.0,Oasis,False,Kayna,15,Glowl,16,Kayna
rally.,9/28/2025,,False,False,0.0,Faerie,False,Pladdie,15,Stogg,15,Stogg
rally.,9/28/2025,,False,False,0.0,Faerie,False,Pladdie,15,Stogg,15,Stogg
rally.,9/28/2025,,False,False,0.0,Bone,False,Plinkajou,16,Rare Fwog,15,Plinkajou
rally.,9/28/2025,,False,False,0.0,Bone,False,Withur,16,Rare Clackula,15,Clackula
rally.,9/28/2025,,False,False,0.0,M Bone,False,Plinkajou,15,Fwog,15,Plinkajou
soupedupsupa,8/19/2025,,True,False,0.0,M Bone,False,Plinkajou,15,Rare Uuduk,10,Uuduk
soupedupsupa,8/19/2025,,True,False,0.0,M Bone,False,Plinkajou,15,Rare Uuduk,10,Uuduk
soupedupsupa,8/19/2025,,True,False,0.0,Bone,False,Plinkajou,16,Uuduk,10,Uuduk
soupedupsupa,8/19/2025,,True,False,0.0,Bone,False,Plinkajou,16,Uuduk,10,Uuduk
soupedupsupa,8/19/2025,,True,False,0.0,Faerie,True,Pladdie,16,Cantorell,10,Cantorell
soupedupsupa,8/19/2025,,True,False,0.0,Faerie,True,Pladdie,16,Cantorell,10,Cantorell
soupedupsupa,8/19/2025,,True,False,0.0,Psychic,False,Gloptic,16,Tapricorn,10,Tapricorn
soupedupsupa,8/19/2025,,True,False,0.0,Psychic,False,Gloptic,16,Tapricorn,10,Tapricorn
soupedupsupa,8/19/2025,,True,False,0.0,Ethereal,True,Ghazt,16,Reebro,10,Nebulob
soupedupsupa,8/19/2025,,True,False,0.0,Ethereal,True,Ghazt,16,Reebro,10,Reebro
soupedupsupa,8/19/2025,,False,True,2.0,Water,False,Shellbeat,16,Spunge,10,Spunge
soupedupsupa,8/19/2025,,False,True,2.0,Water,False,Shellbeat,16,Spunge,10,Spunge
soupedupsupa,8/19/2025,,False,True,0.0,Haven,False,Tring,16,Barrb,10,Barrb
soupedupsupa,8/19/2025,,False,True,0.0,Cold,False,Deedge,16,Bowgart,10,Bowgart
soupedupsupa,8/19/2025,,False,True,0.0,Cold,False,Deedge,16,Bowgart,10,Bowgart
soupedupsupa,8/19/2025,,False,True,0.0,M Bone,False,Plinkajou,16,Rare Banjaw,10,Banjaw
soupedupsupa,8/19/2025,,False,True,0.0,M Bone,False,Plinkajou,16,Rare Banjaw,10,Banjaw
soupedupsupa,8/19/2025,,False,True,0.0,M Cold,False,Deedge,16,Spunge,10,Spunge
soupedupsupa,8/19/2025,,False,True,0.0,M Cold,False,Deedge,16,Spunge,10,Spunge
soupedupsupa,8/19/2025,,False,True,0.0,Psychic,False,Gloptic,16,Phangler,10,Phangler
soupedupsupa,8/19/2025,,False,True,0.0,Psychic,False,Gloptic,16,Phangler,10,Phangler
soupedupsupa,8/19/2025,,False,True,0.0,M Psychic,False,Rare Gloptic,10,Phangler,10,Phangler
soupedupsupa,8/19/2025,,False,True,0.0,M Psychic,False,Rare Gloptic,10,Phangler,10,Phangler
soupedupsupa,8/19/2025,,False,True,0.0,Oasis,True,Sneyser,10,Phangler,10,Sneyser
soupedupsupa,8/19/2025,,False,True,0.0,Oasis,True,Sneyser,10,Phangler,10,Sneyser
soupedupsupa,8/19/2025,,False,True,0.0,Bone,False,Plinkajou,16,Phangler,10,Phangler
soupedupsupa,8/20/2025,,True,False,0.0,Bone,False,Plinkajou,16,Withur,10,Withur
soupedupsupa,8/20/2025,,True,False,0.0,Bone,False,Plinkajou,16,Withur,10,Withur
soupedupsupa,8/20/2025,,True,False,0.0,Plant,False,Entbrat,16,Oaktopus,15,Oaktopus
soupedupsupa,8/20/2025,,True,False,0.0,Cold,False,Deedge,16,Furcorn,15,Furcorn
soupedupsupa,8/20/2025,,True,False,0.0,Cold,False,Deedge,16,Furcorn,15,Furcorn
soupedupsupa,8/20/2025,,True,False,2.0,Water,False,Shellbeat,16,Oaktopus,10,Shellbeat
soupedupsupa,8/20/2025,,True,False,2.0,Water,False,Shellbeat,16,Oaktopus,10,Oaktopus
soupedupsupa,8/20/2025,,True,False,0.0,Earth,True,Quarrister,16,Furcorn,10,Furcorn
soupedupsupa,8/20/2025,,True,False,0.0,Light,True,Blow't,16,Furcorn,10,Blow't
soupedupsupa,8/20/2025,,True,False,0.0,Light,True,Blow't,16,Gob,10,Gob
soupedupsupa,8/20/2025,,True,False,0.0,Haven,False,Tring,16,Flowah,10,Flowah
soupedupsupa,8/20/2025,,True,False,0.0,Haven,False,Tring,16,Flowah,10,Flowah
soupedupsupa,8/20/2025,,True,False,0.0,Psychic,False,Gloptic,16,Flowah,10,Flowah
soupedupsupa,8/20/2025,,True,False,0.0,Psychic,False,Gloptic,16,Flowah,10,Flowah
soupedupsupa,8/20/2025,,True,False,0.0,M Psychic,False,Potbelly,10,Toe Jammer,10,Oaktopus
soupedupsupa,8/20/2025,,True,False,0.0,M Psychic,False,Potbelly,10,Toe Jammer,10,Oaktopus
soupedupsupa,8/21/2025,,True,False,0.0,M Light,False,Kayna,10,Mammott,10,Mammott
soupedupsupa,8/21/2025,,True,False,0.0,M Light,False,Kayna,10,Mammott,10,Mammott
soupedupsupa,8/21/2025,,True,False,0.0,M Light,False,Kayna,10,Mammott,10,Boskus
soupedupsupa,8/21/2025,,True,False,0.0,Cold,False,Deedge,16,Furcorn,15,Furcorn
soupedupsupa,8/21/2025,,True,False,0.0,Cold,False,Deedge,16,Furcorn,15,Furcorn
soupedupsupa,8/21/2025,,True,False,2.0,Water,False,Shellbeat,16,Oaktopus,10,Oaktopus
soupedupsupa,8/21/2025,,True,False,2.0,Water,False,Shellbeat,16,Oaktopus,10,Oaktopus
soupedupsupa,8/21/2025,,True,False,0.0,Earth,True,Quarrister,16,Furcorn,10,Furcorn
soupedupsupa,9/1/2025,,False,True,0.0,Mythical,False,Cataliszt,16,Hyehehe,16,Hyehehe
soupedupsupa,9/1/2025,,False,True,0.0,Mythical,False,Cataliszt,16,Hyehehe,16,Hyehehe
