Source?,Date (MSM time) (MM/DD/YYYY),"Day? (Local, 6am-8pm)","Night? (Local, 6am-8pm)",Torches Lit,Island,Titan skin?,Parent 1 Species,Parent 1 Level,Parent 2 Species,Parent 2 Level,Result Monster
Player3,9/22/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/22/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/22/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/22/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/22/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/22/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/22/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/22/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/22/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/22/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Rare Stogg
Player3,9/22/2025,False,False,0,Faerie,False,Pladdie,15,Rare Kayna,15,Kayna
Player3,9/22/2025,False,False,0,Faerie,False,Pladdie,15,Rare Kayna,15,Kayna
Player3,9/22/2025,False,False,0,Oasis,False,Whaddle,16,Woolabee,15,Woolabee
Player3,9/22/2025,False,False,0,Oasis,False,Whaddle,16,Woolabee,15,Rare Tweedle
Player3,9/22/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/22/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/22/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/22/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/22/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/22/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/22/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Stogg
Player3,9/22/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/22/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/22/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/22/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Stogg
Player3,9/22/2025,False,False,0,Shugabush,False,Shugabush,15,Oaktopus,15,Shugabush
Player3,9/22/2025,False,False,0,Shugabush,False,Shugabush,15,Oaktopus,15,Shugajo
Player3,9/22/2025,False,False,0,Earth,False,Quarrister,15,Drumpler,15,Epic Mammott
Player3,9/22/2025,False,False,0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/22/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/22/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/22/2025,False,False,0,M Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/22/2025,False,False,0,M Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/22/2025,False,False,0,Sanctum,False,Larvaluss,20,Fluoress,20,Enchantling
Player3,9/22/2025,False,False,0,Sanctum,False,Larvaluss,20,Fluoress,20,Enchantling
Player3,9/22/2025,False,False,0,M Water,False,Shellbeat,15,Scups,15,Scups
Player3,9/22/2025,False,False,0,M Plant,False,Entbrat,15,Clamble,15,Clamble
Player3,9/23/2025,False,False,0,M Air,False,Riff,15,T-Rox,15,T-Rox
Player3,9/23/2025,False,False,0,M Water,False,Shellbeat,15,Reedling,15,Rare Reedling
Player3,9/23/2025,False,False,0,M Earth,False,Quarrister,15,PomPom,15,PomPom
Player3,9/23/2025,False,True,0,M Bone,False,Plinkajou,15,Withur,15,Withur
Player3,9/23/2025,False,False,0,Air,False,Riff,15,Rare Cybop,15,Cybop
Player3,9/23/2025,False,False,0,Air,False,Riff,15,Rare Cybop,15,Epic Tweedle
Player3,9/23/2025,False,False,0,Water,False,Shellbeat,15,Pummel,15,Pummel
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Stogg
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Stogg
Player3,9/23/2025,False,False,0,Faerie,False,Pladdie,15,Rare Kayna,15,Kayna
Player3,9/23/2025,False,False,0,Faerie,False,Pladdie,15,Rare Kayna,15,Kayna
Player3,9/23/2025,False,False,0,Air,False,Riff,15,Rare Cybop,15,Epic Tweedle
Player3,9/23/2025,False,False,0,Air,False,Riff,15,Rare Cybop,15,Cybop
Player3,9/23/2025,False,False,0,Water,False,Shellbeat,15,Cybop,15,Cybop
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Stogg
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/23/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Stogg
Player3,9/23/2025,False,False,0,Oasis,False,Whaddle,16,Woolabee,15,Whaddle
Player3,9/23/2025,False,False,0,Oasis,False,Whaddle,16,Woolabee,15,Woolabee
Player3,9/23/2025,False,False,0,Faerie,False,Pladdie,15,Rare Kayna,15,Kayna
Player3,9/23/2025,False,False,0,Faerie,False,Pladdie,15,Rare Kayna,15,Kayna
Player3,9/23/2025,True,False,0,Bone,False,Plinkajou,15,Uuduk,15,Uuduk
Player3,9/24/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/24/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/24/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/24/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Stogg
Player3,9/24/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/24/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Stogg
Player3,9/24/2025,False,False,0,Bone,False,Plinkajou,15,Rare Fwog,15,Plinkajou
Player3,9/24/2025,False,False,0,Bone,False,Plinkajou,15,Rare Fwog,15,Fwog
Player3,9/24/2025,False,False,0,Bone,False,Plinkajou,15,Rare Fwog,15,Fwog
Player3,9/24/2025,False,False,0,Bone,False,Plinkajou,15,Rare Fwog,15,Rare Fwog
Player3,9/24/2025,False,False,0,Bone,False,Plinkajou,15,Rare Fwog,15,Fwog
Player3,9/24/2025,False,True,0,M Bone,False,Plinkajou,15,Withur,15,Withur
Player3,9/24/2025,False,False,0,Bone,False,Plinkajou,15,Rare Fwog,15,Rare Fwog
Player3,9/24/2025,False,False,0,Bone,False,Plinkajou,15,Rare Fwog,15,Fwog
Player3,9/24/2025,False,False,0,Bone,False,Plinkajou,15,Rare Fwog,15,Plinkajou
Player3,9/25/2025,False,False,0,Oasis,False,Whaddle,16,Woolabee,15,Whaddle
Player3,9/25/2025,False,False,0,Oasis,False,Whaddle,16,Woolabee,15,Woolabee
Player3,9/25/2025,False,False,0,Haven,False,Tring,15,Repatillo,15,Repatillo
Player3,9/25/2025,False,False,0,Haven,False,Tring,15,Repatillo,15,Repatillo
Player3,9/25/2025,False,False,0,Bone,False,Plinkajou,15,Rare Fwog,15,Plinkajou
Player3,9/25/2025,False,False,0,Bone,False,Plinkajou,15,Rare Fwog,15,Plinkajou
Player3,9/25/2025,False,False,0,M Bone,False,Plinkajou,15,Fwog,15,Fwog
Player3,9/25/2025,False,False,0,M Bone,False,Plinkajou,15,Fwog,15,Plinkajou
Player3,9/25/2025,False,False,0,M Faerie,False,Pladdie,15,Drumpler,15,Pladdie
Player3,9/26/2025,False,False,0,Air,False,Riff,15,Fwog,15,Fwog
Player3,9/26/2025,False,False,0,Air,False,Riff,15,Fwog,15,Fwog
Player3,9/26/2025,False,False,0,Air,False,Riff,15,Fwog,15,Fwog
Player3,9/26/2025,False,False,0,Air,False,Riff,15,Fwog,15,Fwog
Player3,9/26/2025,False,False,0,Air,False,Riff,15,Fwog,15,Riff
Player3,9/26/2025,False,False,0,Air,False,Riff,15,Fwog,15,Fwog
Player3,9/26/2025,False,False,0,Air,False,Riff,15,Fwog,15,Fwog
Player3,9/27/2025,False,False,0,M Faerie,False,Pladdie,15,Drumpler,15,Drumpler
Player3,9/27/2025,False,False,0,M Bone,False,Plinkajou,15,Fwog,15,Plinkajou
Player3,9/27/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/27/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/27/2025,False,False,0,Earth,False,Reedling,15,PomPom,15,Reedling
Player3,9/27/2025,False,False,0,Earth,False,Reedling,15,PomPom,15,PomPom
Player3,9/27/2025,False,False,0,Haven,False,Tring,15,Floogull,15,Floogull
Player3,9/27/2025,False,False,0,Haven,False,Tring,15,Floogull,15,Floogull
Player3,9/27/2025,False,False,0,Oasis,False,Kayna,15,Glowl,16,Kayna
Player3,9/27/2025,False,False,0,Oasis,False,Kayna,15,Glowl,16,Kayna
Player3,9/27/2025,False,False,0,Faerie,False,Pladdie,15,Stogg,15,Stogg
Player3,9/27/2025,False,False,0,Faerie,False,Pladdie,15,Stogg,15,Stogg
Player3,9/27/2025,False,False,0,Bone,False,Withur,16,Rare Clackula,15,Clackula
Player3,9/27/2025,False,False,0,Bone,False,Withur,16,Rare Clackula,15,Clackula
Player3,9/28/2025,False,False,0,Oasis,False,Kayna,15,Glowl,16,Kayna
Player3,9/28/2025,False,False,0,Oasis,False,Kayna,15,Glowl,16,Kayna
Player3,9/28/2025,False,False,0,Faerie,False,Pladdie,15,Stogg,15,Stogg
Player3,9/28/2025,False,False,0,Faerie,False,Pladdie,15,Stogg,15,Stogg
Player3,9/28/2025,False,False,0,M Faerie,False,Pladdie,15,Drumpler,15,Pladdie
Player3,9/28/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/28/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/28/2025,False,False,0,Earth,False,Reedling,15,PomPom,15,Reedling
Player3,9/28/2025,False,False,0,Earth,False,Reedling,15,PomPom,15,Rare Noggin
Player3,9/28/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/28/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/28/2025,False,False,0,Earth,False,Quarrister,15,Cybop,15,Cybop
Player3,9/28/2025,False,False,0,Earth,False,Quarrister,15,Cybop,15,Cybop
Player3,9/28/2025,False,False,0,Haven,False,Rare Kayna,15,Glowl,15,Kayna
Player3,9/28/2025,False,False,0,Haven,False,Rare Kayna,15,Glowl,15,Kayna
Player3,9/28/2025,False,False,0,Oasis,False,Kayna,15,Glowl,16,Kayna
Player3,9/28/2025,False,False,0,Oasis,False,Kayna,15,Glowl,16,Rare Glowl
Player3,9/28/2025,False,False,0,Oasis,False,Kayna,15,Glowl,16,Gobbleygourd
Player3,9/28/2025,False,False,0,Oasis,False,Kayna,15,Glowl,16,Kayna
Player3,9/28/2025,False,False,0,Faerie,False,Pladdie,15,Stogg,15,Stogg
Player3,9/28/2025,False,False,0,Faerie,False,Pladdie,15,Stogg,15,Stogg
Player3,9/28/2025,False,False,0,Bone,False,Plinkajou,16,Rare Fwog,15,Plinkajou
Player3,9/28/2025,False,False,0,Bone,False,Withur,16,Rare Clackula,15,Clackula
Player3,9/29/2025,False,False,0,M Bone,False,Plinkajou,15,Fwog,15,Plinkajou
Player3,9/29/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/29/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/29/2025,False,False,0,Bone,False,Withur,16,Rare Clackula,15,Clackula
Player3,9/29/2025,False,False,0,Sanctum,False,Larvaluss,15,Mushaboom,15,Larvaluss
Player3,9/29/2025,False,False,0,Sanctum,False,Larvaluss,15,Mushaboom,15,Larvaluss
Player3,9/29/2025,False,False,0,Earth,False,Quarrister,15,Cybop,15,Cybop
Player3,9/29/2025,False,False,0,Earth,False,Quarrister,15,Cybop,15,Epic Noggin
Player3,9/29/2025,False,False,0,Faerie,False,Pladdie,15,Stogg,15,Stogg
Player3,9/29/2025,False,False,0,Faerie,False,Pladdie,15,Stogg,15,Stogg
Player3,9/29/2025,False,False,0,Bone,False,Withur,16,Rare Clackula,15,Clackula
Player3,9/29/2025,False,False,0,Haven,False,Rare Kayna,15,Glowl,15,Kayna
Player3,9/29/2025,False,False,0,Haven,False,Rare Kayna,15,Glowl,15,Glowl
Player3,9/29/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/29/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/29/2025,False,False,0,M Bone,False,Plinkajou,15,Fwog,15,Plinkajou
Player3,9/29/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/29/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/29/2025,False,False,0,M Faerie,False,Pladdie,15,Drumpler,15,Drumpler
Player3,9/29/2025,False,False,0,M Faerie,False,Pladdie,15,Drumpler,15,Pladdie
Player3,9/30/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/30/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/30/2025,False,False,0,Earth,False,Quarrister,15,Cybop,15,Cybop
Player3,9/30/2025,False,False,0,Earth,False,Quarrister,15,Cybop,15,Cybop
Player3,9/30/2025,False,False,0,Bone,False,Withur,16,Rare Clackula,15,Clackula
Player4,8/19/2025,True,False,0,M Bone,False,Plinkajou,15,Rare Uuduk,10,Uuduk
Player4,8/19/2025,True,False,0,M Bone,False,Plinkajou,15,Rare Uuduk,10,Uuduk
Player4,8/19/2025,True,False,0,Bone,False,Plinkajou,16,Uuduk,10,Uuduk
Player4,8/19/2025,True,False,0,Bone,False,Plinkajou,16,Uuduk,10,Uuduk
Player4,8/19/2025,True,False,0,Faerie,True,Pladdie,16,Cantorell,10,Cantorell
Player4,8/19/2025,True,False,0,Faerie,True,Pladdie,16,Cantorell,10,Cantorell
Player4,8/19/2025,True,False,0,Psychic,False,Gloptic,16,Tapricorn,10,Tapricorn
Player4,8/19/2025,True,False,0,Psychic,False,Gloptic,16,Tapricorn,10,Tapricorn
Player4,8/19/2025,True,False,0,Ethereal,True,Ghazt,16,Reebro,10,Nebulob
Player4,8/19/2025,True,False,0,Ethereal,True,Ghazt,16,Reebro,10,Reebro
Player4,8/19/2025,False,True,2,Water,False,Shellbeat,16,Spunge,10,Spunge
Player4,8/19/2025,False,True,2,Water,False,Shellbeat,16,Spunge,10,Spunge
Player4,8/19/2025,False,True,0,Haven,False,Tring,16,Barrb,10,Barrb
Player4,8/19/2025,False,True,0,Cold,False,Deedge,16,Bowgart,10,Bowgart
Player4,8/19/2025,False,True,0,Cold,False,Deedge,16,Bowgart,10,Bowgart
Player4,8/19/2025,False,True,0,M Bone,False,Plinkajou,16,Rare Banjaw,10,Banjaw
Player4,8/19/2025,False,True,0,M Bone,False,Plinkajou,16,Rare Banjaw,10,Banjaw
Player4,8/19/2025,False,True,0,M Cold,False,Deedge,16,Spunge,10,Spunge
Player4,8/19/2025,False,True,0,M Cold,False,Deedge,16,Spunge,10,Spunge
Player4,8/19/2025,False,True,0,Psychic,False,Gloptic,16,Phangler,10,Phangler
Player4,8/19/2025,False,True,0,Psychic,False,Gloptic,16,Phangler,10,Phangler
Player4,8/19/2025,False,True,0,M Psychic,False,Rare Gloptic,10,Phangler,10,Phangler
Player4,8/19/2025,False,True,0,M Psychic,False,Rare Gloptic,10,Phangler,10,Phangler
Player4,8/19/2025,False,True,0,Oasis,True,Sneyser,10,Phangler,10,Sneyser
Player4,8/19/2025,False,True,0,Oasis,True,Sneyser,10,Phangler,10,Sneyser
Player4,8/19/2025,False,True,0,Bone,False,Plinkajou,16,Phangler,10,Phangler
Player4,8/20/2025,True,False,0,Bone,False,Plinkajou,16,Withur,10,Withur
Player4,8/20/2025,True,False,0,Bone,False,Plinkajou,16,Withur,10,Withur
Player4,8/20/2025,True,False,0,Plant,False,Entbrat,16,Oaktopus,15,Oaktopus
Player4,8/20/2025,True,False,0,Cold,False,Deedge,16,Furcorn,15,Furcorn
Player4,8/20/2025,True,False,0,Cold,False,Deedge,16,Furcorn,15,Furcorn
Player4,8/20/2025,True,False,2,Water,False,Shellbeat,16,Oaktopus,10,Shellbeat
Player4,8/20/2025,True,False,2,Water,False,Shellbeat,16,Oaktopus,10,Oaktopus
Player4,8/20/2025,True,False,0,Earth,True,Quarrister,16,Furcorn,10,Furcorn
Player4,8/20/2025,True,False,0,Light,True,Blow't,16,Furcorn,10,Blow't
Player4,8/20/2025,True,False,0,Light,True,Blow't,16,Gob,10,Gob
Player4,8/20/2025,True,False,0,Haven,False,Tring,16,Flowah,10,Flowah
Player4,8/20/2025,True,False,0,Haven,False,Tring,16,Flowah,10,Flowah
Player4,8/20/2025,True,False,0,Psychic,False,Gloptic,16,Flowah,10,Flowah
Player4,8/20/2025,True,False,0,Psychic,False,Gloptic,16,Flowah,10,Flowah
Player4,8/20/2025,True,False,0,M Psychic,False,Potbelly,10,Toe Jammer,10,Oaktopus
Player4,8/20/2025,True,False,0,M Psychic,False,Potbelly,10,Toe Jammer,10,Oaktopus
Player4,8/21/2025,True,False,0,M Light,False,Kayna,10,Mammott,10,Mammott
Player4,8/21/2025,True,False,0,M Light,False,Kayna,10,Mammott,10,Mammott
Player4,8/21/2025,True,False,0,M Light,False,Kayna,10,Mammott,10,Boskus
Player4,8/21/2025,True,False,0,Cold,False,Deedge,16,Furcorn,15,Furcorn
Player4,8/21/2025,True,False,0,Cold,False,Deedge,16,Furcorn,15,Furcorn
Player4,8/21/2025,True,False,2,Water,False,Shellbeat,16,Oaktopus,10,Oaktopus
Player4,8/21/2025,True,False,2,Water,False,Shellbeat,16,Oaktopus,10,Oaktopus
Player4,8/21/2025,True,False,0,Earth,True,Quarrister,16,Furcorn,10,Furcorn
Player4,9/1/2025,False,True,0,Mythical,False,Cataliszt,16,Hyehehe,16,Hyehehe
Player4,9/1/2025,False,True,0,Mythical,False,Cataliszt,16,Hyehehe,16,Hyehehe
Player4,9/1/2025,False,True,4,Plant,False,Entbrat,16,Maw,15,Maw
Player4,9/1/2025,False,True,0,Cold,False,Deedge,16,Furcorn,15,Furcorn
Player4,9/1/2025,False,True,0,Cold,False,Deedge,16,Furcorn,15,Furcorn
Player4,9/2/2025,True,False,4,Plant,False,Entbrat,16,Maw,15,Maw
Player4,9/2/2025,True,False,0,Cold,False,Deedge,16,Furcorn,15,Furcorn
Player4,9/2/2025,True,False,0,Cold,False,Deedge,16,Furcorn,15,Furcorn
Player4,9/2/2025,True,False,1,Air,False,T-Rox,15,Rare Scups,15,Scups
Player4,9/2/2025,True,False,1,Air,False,T-Rox,15,Rare Scups,15,T-Rox
Player4,9/2/2025,True,False,5,Water,False,Shellbeat,16,Dandidoo,15,Dandidoo
Player4,9/2/2025,True,False,5,Water,False,Shellbeat,16,Dandidoo,15,Dandidoo
Player4,9/2/2025,True,False,0,Earth,True,Thumpies,15,Cybop,10,Rare Cybop
Player4,9/2/2025,True,False,0,Light,True,Blow't,16,Furcorn,10,Furcorn
Player4,9/2/2025,True,False,0,Light,True,Blow't,16,Furcorn,10,Furcorn
Player4,9/2/2025,True,False,0,Psychic,False,Gloptic,16,Rare Gloptic,10,Gloptic
Player4,9/2/2025,True,False,0,Faerie,True,Pladdie,16,Drumpler,15,Pladdie
Player4,9/2/2025,True,False,0,Bone,False,Plinkajou,16,Fwog,10,Fwog
Player4,9/2/2025,True,False,0,M Light,False,Potbelly,10,Fluoress,10,Fluoress
Player4,9/2/2025,True,False,4,Plant,False,Entbrat,16,Maw,15,Maw
Player4,9/3/2025,True,False,0,M Light,False,Potbelly,10,Fluoress,10,Gob
Player4,9/3/2025,True,False,0,Mythical,False,Cataliszt,16,Hyehehe,16,Hyehehe
Player4,9/3/2025,True,False,0,Mythical,False,Cataliszt,16,Hyehehe,16,Hyehehe
Player4,9/3/2025,True,False,0,Ethereal,True,Rare Nebulob,10,Fung Pray,10,Fung Pray
Player4,9/3/2025,True,False,0,Ethereal,True,Rare Nebulob,10,Fung Pray,10,Fung Pray
Player4,9/3/2025,True,False,0,Bone,False,Plinkajou,16,Fwog,10,Fwog
Player4,9/3/2025,True,False,0,Bone,False,Plinkajou,16,Fwog,10,Fwog
Player4,9/3/2025,True,False,0,Light,True,Blow't,16,Furcorn,10,Furcorn
Player4,9/3/2025,True,False,0,Light,True,Blow't,16,Spytrap,10,Spytrap
Player4,9/3/2025,True,False,0,Oasis,True,Sneyser,15,Boskus,15,Boskus
Player4,9/3/2025,True,False,0,Oasis,True,Sneyser,15,Boskus,15,Boskus
Player4,9/4/2025,True,False,0,M Light,False,Kayna,10,Fluoress,10,Kayna
Player4,9/4/2025,True,False,0,Mythical,False,Cataliszt,16,Hyehehe,16,Hyehehe
Player4,9/4/2025,True,False,0,Mythical,False,Cataliszt,16,Hyehehe,16,Wheezel
Player4,9/4/2025,True,False,0,Bone,False,Plinkajou,16,Fwog,10,Plinkajou
Player4,9/4/2025,True,False,2,Bone,False,Plinkajou,16,Rare Banjaw,11,Banjaw
Player4,9/4/2025,True,False,0,Light,True,Blow't,16,Spytrap,10,Spytrap
Player4,9/4/2025,True,False,0,Light,True,Blow't,16,Spytrap,10,Spytrap
Player4,9/4/2025,True,False,0,Oasis,True,Sneyser,15,Boskus,15,Boskus
Player4,9/4/2025,True,False,0,Oasis,True,Sneyser,15,Boskus,15,Boskus
Player4,9/4/2025,True,False,0,Cold,False,Deedge,16,Rare Deedge,15,Deedge
Player4,9/4/2025,True,False,0,M Cold,False,Deedge,16,Rare Deedge,16,Deedge
Player4,9/4/2025,True,False,0,M Cold,False,Deedge,16,Bowgart,10,Rare Bowgart
Player4,9/4/2025,True,False,0,Plant,False,Bowgart,15,Rare Bowgart,10,Bowgart
Player4,9/4/2025,True,False,0,Cold,False,Deedge,16,Congle,10,Congle
Player4,9/4/2025,True,False,0,Air,False,Congle,15,Rare Congle,15,Congle
Player4,9/4/2025,True,False,2,Water,False,Spunge,10,Rare Spunge,10,Rare Spunge
Player4,9/4/2025,True,False,2,Water,False,Spunge,10,Rare Spunge,10,Spunge
Player4,9/4/2025,True,False,0,M Bone,False,Plinkajou,16,Rare Fwog,10,Plinkajou
Player4,9/4/2025,True,False,0,M Bone,False,Plinkajou,16,Rare Fwog,10,Plinkajou
Player4,9/4/2025,True,False,0,Faerie,True,Pladdie,16,Drumpler,15,Pladdie
Player4,9/4/2025,True,False,0,Psychic,False,Gloptic,16,Rare Gloptic,16,Gloptic
Player4,9/4/2025,True,False,0,Psychic,False,Gloptic,16,Rare Gloptic,16,Gloptic
Player4,9/4/2025,True,False,0,Haven,False,Tring,16,Stogg,10,Tring
Player4,9/4/2025,True,False,0,Haven,False,Tring,16,Stogg,10,Stogg
Player4,9/7/2025,False,True,0,M Light,False,Kayna,10,Fluoress,10,Kayna
Player4,9/7/2025,False,True,0,M Bone,False,Plinkajou,16,Rare Fwog,10,Fwog
Player4,9/7/2025,False,True,0,M Bone,False,Plinkajou,16,Rare Fwog,10,Plinkajou
Player4,9/7/2025,False,True,0,Mythical,False,Cataliszt,16,Hyehehe,16,Hyehehe
Player4,9/7/2025,False,True,0,Mythical,False,Cataliszt,16,Hyehehe,16,Cataliszt
Player4,9/7/2025,False,True,0,Light,True,Blow't,16,Spytrap,10,Whiz-bang
Player4,9/7/2025,False,True,0,Light,True,Pluckbill,10,Rare Pluckbill,18,Pluckbill
Player4,9/7/2025,False,True,0,Oasis,True,Sneyser,15,Boskus,15,Boskus
Player4,9/7/2025,False,True,0,Oasis,True,Sneyser,15,Boskus,15,Rare Boskus
Player4,9/7/2025,False,True,0,Haven,False,Tring,16,Stogg,10,Tring
Player4,9/7/2025,False,True,0,Plant,False,Bowgart,15,Rare Bowgart,10,Bowgart
Player4,9/7/2025,False,True,2,Water,False,Spunge,10,Rare Spunge,10,Rare Spunge
Player4,9/7/2025,False,True,2,Water,False,Spunge,10,Rare Spunge,10,Spunge
